,Seg,Emotion,Role,wav_path,txt_path
107,Sess01_script02_F015,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_F015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_F015.txt
108,Sess01_impro03_F024,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F024.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F024.txt
109,Sess01_impro01_F004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F004.txt
110,Sess01_script05_M023,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M023.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M023.txt
111,Sess01_impro04_F029,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F029.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F029.txt
112,Sess01_script02_M014,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M014.txt
113,Sess01_impro04_M005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M005.txt
114,Sess01_script03_F005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_F005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_F005.txt
115,Sess01_script06_F001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F001.txt
116,Sess01_script01_M024,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M024.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M024.txt
117,Sess01_impro04_M001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M001.txt
118,Sess01_script01_F007,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_F007.txt
119,Sess01_impro04_M032,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M032.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M032.txt
120,Sess01_script05_M005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M005.txt
121,Sess01_impro02_F008,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_F008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_F008.txt
122,Sess01_impro01_F015,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F015.txt
123,Sess01_impro03_F005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F005.txt
124,Sess01_script06_M027,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M027.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M027.txt
125,Sess01_impro03_F012,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F012.txt
126,Sess01_impro03_M002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_M002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_M002.txt
127,Sess01_script01_F011,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_F011.txt
128,Sess01_script06_M015,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M015.txt
129,Sess01_script05_F013,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_F013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_F013.txt
130,Sess01_script04_F011,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_F011.txt
131,Sess01_script02_F017,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_F017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_F017.txt
132,Sess01_script03_M011,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M011.txt
133,Sess01_impro02_F017,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_F017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_F017.txt
134,Sess01_impro04_M004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M004.txt
135,Sess01_script02_M025,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M025.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M025.txt
136,Sess01_impro02_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_M003.txt
137,Sess01_impro04_F002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F002.txt
138,Sess01_script02_M026,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M026.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M026.txt
139,Sess01_impro03_M010,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_M010.txt
140,Sess01_impro04_M022,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M022.txt
141,Sess01_impro03_F022,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F022.txt
142,Sess01_script04_F019,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_F019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_F019.txt
143,Sess01_impro01_F011,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F011.txt
144,Sess01_impro02_F013,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_F013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_F013.txt
145,Sess01_script01_M019,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M019.txt
146,Sess01_impro01_F012,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F012.txt
147,Sess01_script01_F003,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_F003.txt
148,Sess01_script05_F002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_F002.txt
149,Sess01_impro01_M004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_M004.txt
150,Sess01_script03_F015,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_F015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_F015.txt
151,Sess01_script02_M016,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M016.txt
152,Sess01_script06_F013,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F013.txt
153,Sess01_script06_M003,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M003.txt
154,Sess01_script05_F006,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_F006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_F006.txt
155,Sess01_impro01_F008,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F008.txt
156,Sess01_script01_M010,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M010.txt
157,Sess01_script06_M012,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M012.txt
158,Sess01_script05_M017,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M017.txt
159,Sess01_impro04_M010,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M010.txt
160,Sess01_script05_F007,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_F007.txt
161,Sess01_script05_M009,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M009.txt
162,Sess01_script06_F012,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F012.txt
163,Sess01_impro03_F011,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F011.txt
164,Sess01_impro04_F006,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F006.txt
165,Sess01_script01_M017,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M017.txt
166,Sess01_impro01_M006,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_M006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_M006.txt
167,Sess01_script06_M009,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M009.txt
168,Sess01_impro02_M018,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_M018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_M018.txt
169,Sess01_script02_M029,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M029.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M029.txt
170,Sess01_script06_M029,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M029.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M029.txt
171,Sess01_script02_M013,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M013.txt
172,Sess01_script06_F015,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F015.txt
173,Sess01_script05_M020,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M020.txt
174,Sess01_impro04_F027,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F027.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F027.txt
175,Sess01_impro02_M006,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_M006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_M006.txt
176,Sess01_impro04_F023,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F023.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F023.txt
177,Sess01_script06_F019,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F019.txt
178,Sess01_impro02_M008,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_M008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_M008.txt
179,Sess01_script06_M028,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M028.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M028.txt
180,Sess01_script04_M009,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_M009.txt
181,Sess01_script06_M011,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M011.txt
182,Sess01_script02_M020,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M020.txt
183,Sess01_script06_M016,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M016.txt
184,Sess01_script02_M023,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M023.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M023.txt
185,Sess01_script06_M001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_M001.txt
186,Sess01_script04_M020,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_M020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_M020.txt
187,Sess01_script06_F002,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F002.txt
188,Sess01_impro03_F007,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F007.txt
189,Sess01_script03_M004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M004.txt
190,Sess01_impro03_M004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_M004.txt
191,Sess01_impro03_M009,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_M009.txt
192,Sess01_impro04_M016,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_M016.txt
193,Sess01_script05_M018,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script05/Sess01_script05_M018.txt
194,Sess01_script01_M004,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M004.txt
195,Sess01_script03_M008,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M008.txt
196,Sess01_impro02_F014,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_F014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro02/Sess01_impro02_F014.txt
197,Sess01_impro01_F001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_F001.txt
198,Sess01_impro04_F001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F001.txt
199,Sess01_script01_M029,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M029.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M029.txt
200,Sess01_script01_M003,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M003.txt
201,Sess01_script06_F005,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F005.txt
202,Sess01_script06_F010,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_script06/Sess01_script06_F010.txt
203,Sess01_impro01_M002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_M002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro01/Sess01_impro01_M002.txt
204,Sess01_impro04_F028,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F028.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F028.txt
